gene_id	sample_01	sample_02	sample_03	sample_04	sample_05	sample_06	sample_07	sample_08
ENSG00000226024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228620	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235513	36.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236670	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236890	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000239127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000239249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000239282	1283.33	1409.14	1543.5	1655.31	1119.37	2196.42	2338.01	1106.74
ENSG00000239435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000239446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000239511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000239547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000239674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000239713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000239900	9608.29	9015.94	9501.73	9795.4	8184.88	7963.66	7567.03	7125.53
ENSG00000239989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000240122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000240160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000240186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000240591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000240647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000240972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000241333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000241360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000241484	3685.74	4830.59	2949.25	3703.52	2935.45	2040.91	4467.44	2501.85
ENSG00000241527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000241693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000241717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000241832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000241838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000241878	772.4	735.36	702.32	607.08	1352.67	833.32	818.2	1166.94
ENSG00000241954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000241973	1684.56	1805.04	1826.03	1777.11	1766.93	2033.6	1747.34	1429.57
ENSG00000241990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000242082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000242114	1184.61	1080.12	1137.59	1004.46	1086.41	1182.08	965.48	1598.81
ENSG00000242156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000242247	2187.28	2623.78	3105.85	2857.63	3866.29	4373.12	3105.83	3454.12
ENSG00000242251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000242259	1171.69	961.46	885.21	1126.3	957.89	1485.23	1137.79	1096.99
ENSG00000242876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000243156	1764.57	1705.09	1661.36	1512.93	1834.7	1677.54	1950.37	1815.38
ENSG00000243519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000243762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000243811	3566.5	2483.74	2800.02	3606.53	2748.25	2713.74	3749.68	3280.19
ENSG00000243902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000244296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000244425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000244486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000244491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000244509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000244625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000244627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000244671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000244723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000244752	1257.57	2620.41	2665.53	2430.34	2262.35	2491.2	2033.55	2837.34
ENSG00000248405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248751	533.47	643.12	514.37	404.26	1334.89	806.6	750.69	1209.56
ENSG00000249222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000249263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000249288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000249310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000249333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000249590	1219.73	1230.06	1231.26	645.09	1823.25	1575.45	1159.94	1694.43
ENSG00000249680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000249923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000250261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000250318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000250470	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
