gene_id	sample_01	sample_02	sample_03	sample_04	sample_05	sample_06	sample_07	sample_08
ENSG00000273032	0	0	0	0	0	0	0	0
ENSG00000273044	0	0	0	0	0	0	0	0
ENSG00000273068	0	0	0	0	0	0	0	0
ENSG00000273076	0	0	0	0	0	0	0	0
ENSG00000273082	0	0	0	0	0	0	0	0
ENSG00000273096	0	0	0	0	0	0	0	0
ENSG00000273137	0	0	0	0	0	0	0	0
ENSG00000273139	0	0	0	0	0	0	0	0
ENSG00000273145	0	0	0	0	0	0	0	0
ENSG00000273164	0	0	0	0	0	0	0	0
ENSG00000273176	0	0	0	0	0	0	0	0
ENSG00000273188	0	0	0	0	0	0	0	0
ENSG00000273192	0	0	0	0	0	0	0	0
ENSG00000273203	0	0	0	0	0	0	0	0
ENSG00000273212	0	0	0	0	0	0	0	0
ENSG00000273214	0	0	0	0	0	0	0	0
ENSG00000273216	0	0	0	0	0	0	0	0
ENSG00000273243	0	0	0	0	0	0	0	0
ENSG00000273244	0	0	0	0	0	0	0	0
ENSG00000273253	0	0	0	0	0	0	0	0
ENSG00000273272	0	0	0	0	0	0	0	0
ENSG00000273287	0	0	0	0	0	0	0	0
ENSG00000273289	0	0	0	0	0	0	0	0
ENSG00000273295	0	0	0	0	0	0	0	0
ENSG00000273300	0	0	0	0	0	0	0	0
ENSG00000273311	0	0	0	0	0	0	0	0
ENSG00000273325	0	0	0	0	0	0	0	0
ENSG00000273342	0	0	0	0	0	0	0	0
ENSG00000273343	0	0	0	0	0	0	0	0
ENSG00000273350	0	0	0	0	0	0	0	0
ENSG00000273353	0	0	0	0	0	0	0	0
ENSG00000273362	0	0	0	0	0	0	0	0
ENSG00000273387	0	0	0	0	0	0	0	0
ENSG00000273424	0	0	0	0	0	0	0	0
ENSG00000273428	0	0	0	0	0	0	0	0
ENSG00000273442	0	0	0	0	0	0	0	0
ENSG00000273643	0	0	0	0	0	0	0	0
ENSG00000273846	0	0	0	0	0	0	0	0
ENSG00000273866	0	0	0	0	0	0	0	0
ENSG00000273899	89	120	100	117	120	81	149	130
ENSG00000273907	0	0	0	0	0	0	0	0
ENSG00000273979	0	0	0	0	0	0	0	0
ENSG00000274044	0	0	0	0	0	0	0	0
ENSG00000274170	0	0	0	0	0	0	0	0
ENSG00000274252	0	0	0	0	0	0	0	0
ENSG00000274280	0	0	0	0	0	0	0	0
ENSG00000274342	0	0	0	0	0	0	0	0
ENSG00000274381	0	0	0	0	0	0	0	0
ENSG00000274422	0	0	0	0	0	0	0	0
ENSG00000274552	0	0	0	0	0	0	0	0
ENSG00000274600	0	0	0	0	0	0	0	0
ENSG00000274602	0	0	0	0	1	2	0	0
ENSG00000274617	0	0	0	0	0	0	0	0
ENSG00000274625	0	0	0	0	0	0	0	0
ENSG00000274717	0	0	0	0	0	0	0	0
ENSG00000275004	288	316	296	341	314	319	269	407
ENSG00000275060	0	0	0	0	0	0	0	0
ENSG00000275293	0	0	0	0	0	0	0	0
ENSG00000275307	0	0	0	0	0	0	0	0
ENSG00000275319	0	0	0	0	0	0	0	0
ENSG00000275361	0	0	0	0	0	0	0	0
ENSG00000275362	0	0	0	0	0	0	0	0
ENSG00000275609	0	0	0	0	0	0	0	0
ENSG00000275635	0	0	0	0	0	0	0	0
ENSG00000275656	0	0	0	0	0	0	0	0
ENSG00000275772	0	0	0	0	0	0	0	0
ENSG00000275793	0	0	0	0	0	0	0	0
ENSG00000275818	0	0	0	0	0	0	0	0
ENSG00000275840	0	0	0	0	0	0	0	0
ENSG00000275942	0	0	0	0	0	0	0	0
ENSG00000276027	0	0	0	0	0	0	0	0
ENSG00000276057	0	0	0	0	0	0	0	0
ENSG00000276095	0	0	0	0	0	0	0	0
ENSG00000276138	0	0	0	0	0	0	0	0
ENSG00000276150	0	0	0	0	0	0	0	0
ENSG00000276160	0	0	0	0	0	0	0	0
ENSG00000276162	0	0	0	0	0	0	0	0
ENSG00000276400	0	0	0	0	0	0	0	0
ENSG00000276427	0	0	0	0	0	0	0	0
ENSG00000276664	0	0	0	0	0	0	0	0
ENSG00000276675	0	0	0	0	0	0	0	0
ENSG00000276753	0	0	0	0	0	0	0	0
ENSG00000276800	0	0	0	0	0	0	0	0
ENSG00000276871	0	0	0	0	0	0	0	0
ENSG00000276874	0	0	0	0	0	0	0	0
ENSG00000276950	162	128	142	168	145	180	160	162
ENSG00000276965	0	0	0	0	0	0	0	0
ENSG00000276991	0	0	0	0	0	0	0	0
ENSG00000277017	0	0	0	0	0	0	0	0
ENSG00000277232	0	0	0	0	0	0	0	0
ENSG00000277248	0	0	0	0	0	0	0	0
ENSG00000277385	0	0	0	0	0	0	0	0
ENSG00000277460	0	0	0	0	0	0	0	0
ENSG00000277690	0	0	0	0	0	0	0	0
ENSG00000277771	0	0	0	0	0	0	0	0
ENSG00000277870	0	0	0	0	0	0	0	0
ENSG00000277872	0	0	0	0	0	0	0	0
ENSG00000277941	0	0	0	0	0	0	0	0
ENSG00000277950	0	0	0	0	0	0	0	0
ENSG00000277971	9	28	27	52	30	46	26	49
ENSG00000278008	0	0	0	0	0	0	0	0
ENSG00000278044	0	0	0	0	0	0	0	0
ENSG00000278110	0	0	0	0	0	0	0	0
ENSG00000278188	0	0	0	0	0	0	0	0
ENSG00000278195	202	221	205	254	287	249	230	206
ENSG00000278196	0	0	0	0	0	0	0	0
ENSG00000278278	0	0	0	0	0	0	0	0
ENSG00000278292	0	0	0	0	0	0	0	0
ENSG00000278404	0	0	0	0	0	0	0	0
ENSG00000278420	0	0	0	0	0	0	0	0
ENSG00000278558	85	58	78	78	62	102	68	70
ENSG00000278655	0	0	0	0	0	0	0	0
ENSG00000278657	0	0	0	0	0	0	0	0
ENSG00000278667	0	0	0	0	0	0	0	0
ENSG00000278869	0	0	0	0	0	0	0	0
ENSG00000278881	0	0	0	0	0	0	0	0
ENSG00000278890	0	0	0	0	0	0	0	0
ENSG00000278920	0	0	0	0	0	0	0	0
ENSG00000278948	0	0	0	0	0	0	0	0
ENSG00000278960	0	0	0	0	0	0	0	0
ENSG00000279006	0	0	0	0	0	0	0	0
ENSG00000279080	0	0	0	0	1	0	0	0
ENSG00000279085	0	0	0	0	0	0	0	0
ENSG00000279110	0	0	0	0	0	0	0	0
ENSG00000279159	1	1	0	0	1	2	1	0
ENSG00000279175	0	0	0	0	0	0	0	0
ENSG00000279182	0	0	0	0	0	0	0	0
ENSG00000279217	0	0	0	0	0	0	0	0
ENSG00000279278	0	0	0	0	0	0	0	0
ENSG00000279298	0	0	0	0	0	0	0	0
ENSG00000279345	0	0	0	0	0	0	0	0
ENSG00000279440	0	0	0	0	0	0	0	0
ENSG00000279442	0	0	0	0	0	0	0	0
ENSG00000279467	0	0	0	0	0	0	0	0
ENSG00000279494	0	0	0	0	0	0	0	0
ENSG00000279548	0	0	0	0	0	0	0	0
ENSG00000279597	0	0	0	0	0	0	0	0
ENSG00000279642	0	0	0	0	0	0	0	0
ENSG00000279652	0	0	0	0	0	0	0	0
ENSG00000279699	0	0	0	0	0	0	0	0
ENSG00000279712	0	0	0	0	0	0	0	0
ENSG00000279714	0	0	0	0	0	0	0	0
ENSG00000279738	0	1	1	0	1	2	0	0
ENSG00000279805	0	0	0	0	0	0	0	0
ENSG00000279833	0	0	0	0	0	0	0	0
ENSG00000279848	0	0	0	0	0	0	0	0
ENSG00000279914	0	0	0	0	0	0	0	0
ENSG00000279920	0	0	0	0	0	0	0	0
ENSG00000279927	0	0	0	0	0	0	0	0
ENSG00000279933	0	0	0	0	0	0	0	0
ENSG00000279954	0	0	0	0	0	0	0	0
ENSG00000279973	0	0	0	0	0	0	0	0
ENSG00000279987	0	0	0	0	0	0	0	0
ENSG00000280007	1	0	0	1	0	0	1	1
ENSG00000280011	0	0	0	0	0	0	0	0
ENSG00000280025	0	0	0	0	0	0	0	0
ENSG00000280080	0	0	0	0	0	0	0	0
ENSG00000280199	0	0	0	0	0	0	0	0
ENSG00000280216	0	0	0	0	0	0	0	0
ENSG00000280224	0	0	0	0	0	0	0	0
ENSG00000280263	0	0	0	0	0	0	0	0
ENSG00000280312	0	0	0	0	0	0	0	0
ENSG00000280341	0	0	0	0	0	0	0	0
ENSG00000280356	0	0	0	0	0	0	0	0
ENSG00000280383	0	0	0	0	0	0	0	0
ENSG00000280384	0	0	0	0	0	0	0	0
ENSG00000280395	0	0	0	0	0	0	0	0
ENSG00000280418	0	0	0	0	0	0	0	0
ENSG00000280424	0	0	0	0	0	0	0	0
ENSG00000280434	0	0	0	0	0	0	0	0
ENSG00000280445	0	0	0	0	0	0	0	0
ENSG00000280623	0	0	0	0	0	0	0	0
ENSG00000280968	0	0	0	0	0	0	0	0
ENSG00000281295	0	0	0	0	0	0	0	0
ENSG00000281530	0	0	0	0	0	0	0	0
ENSG00000281538	0	0	0	0	0	0	0	0
ENSG00000281548	0	0	0	0	0	0	0	0
ENSG00000281732	0	0	0	0	0	0	0	0
ENSG00000282012	0	0	0	0	0	0	0	0
ENSG00000282041	0	0	0	0	0	0	0	0
ENSG00000282602	0	0	0	0	0	0	0	0
ENSG00000282816	0	0	0	0	0	0	0	0
ENSG00000283023	0	0	0	0	0	0	0	0
ENSG00000283047	0	0	0	0	0	0	0	0
ENSG00000283145	0	0	0	0	0	0	0	0
ENSG00000283225	0	0	0	0	0	0	0	0
ENSG00000283366	0	0	0	0	0	0	0	0
ENSG00000283438	0	0	0	0	0	0	0	0
ENSG00000283535	0	0	0	0	0	0	0	0
ENSG00000283583	0	0	0	0	0	0	0	0
ENSG00000283633	0	0	0	0	0	0	0	0
ENSG00000283809	0	0	0	0	0	0	0	0
ENSG00000283829	0	0	0	0	0	0	0	0
ENSG00000283871	0	0	0	0	0	0	0	0
ENSG00000283900	0	0	0	0	0	0	0	0
ENSG00000283972	0	0	0	0	0	0	0	0
ENSG00000283990	0	0	0	0	0	0	0	0
ENSG00000284015	0	0	0	0	0	0	0	0
ENSG00000284031	0	0	0	0	0	0	0	0
ENSG00000284049	0	0	0	0	0	0	0	0
ENSG00000284060	0	0	0	0	0	0	0	0
ENSG00000284070	0	0	0	0	0	0	0	0
ENSG00000284082	0	0	0	0	0	0	0	0
ENSG00000284128	0	0	0	0	0	0	0	0
ENSG00000284130	0	0	0	0	0	0	0	0
ENSG00000284140	0	0	0	0	0	0	0	0
ENSG00000284175	0	0	0	0	0	0	0	0
ENSG00000284194	135	146	182	164	195	141	196	166
ENSG00000284197	0	0	0	0	0	0	0	0
ENSG00000284233	0	0	0	0	0	0	0	0
ENSG00000284266	0	0	0	0	0	0	0	0
ENSG00000284289	0	0	0	0	0	0	0	0
ENSG00000284294	0	0	0	0	0	0	0	0
ENSG00000284431	0	1	0	0	0	0	0	0
ENSG00000284464	0	0	0	0	0	0	0	0
ENSG00000284520	0	0	0	0	0	0	0	0
ENSG00000284554	0	0	0	0	0	0	0	0
ENSG00000284621	0	0	0	0	0	0	0	0
ENSG00000284630	0	0	0	0	0	0	0	0
ENSG00000284633	0	0	0	0	0	0	0	0
ENSG00000284651	0	0	0	0	0	0	0	0
ENSG00000284654	0	0	0	0	0	0	0	0
ENSG00000284665	0	0	0	0	0	0	0	0
ENSG00000284874	0	0	0	0	0	0	0	0
ENSG00000285025	36	27	40	39	39	43	57	44
ENSG00000285045	0	0	0	0	0	0	0	0
ENSG00000285304	0	0	0	0	0	0	0	0
ENSG00000285314	0	0	0	0	0	0	0	0
ENSG00000285404	12	0	18	0	0	0	0	0
ENSG00000285531	0	0	0	0	0	0	0	0
ENSG00000285623	0	0	0	0	0	0	0	0
ENSG00000285690	0	0	0	0	0	0	0	0
ENSG00000285697	0	0	0	0	0	0	0	0
ENSG00000285707	0	0	0	0	0	0	0	0
ENSG00000285722	0	0	0	0	0	0	0	0
ENSG00000285762	0	0	0	0	0	0	0	0
ENSG00000285855	0	0	0	0	0	0	0	0
ENSG00000285968	0	0	0	0	0	0	0	0
ENSG00000286025	0	0	0	0	0	0	0	0
ENSG00000286070	551	509	662	513	706	556	626	679
ENSG00000286102	0	0	0	0	0	0	0	0
ENSG00000286127	0	0	0	0	0	0	0	0
ENSG00000286129	0	0	0	0	0	0	0	0
ENSG00000286144	0	0	0	0	0	0	0	0
ENSG00000286175	0	0	0	0	0	0	0	0
ENSG00000286195	0	0	0	0	0	0	0	0
ENSG00000286326	0	0	0	0	0	0	0	0
ENSG00000286365	0	0	0	0	0	0	0	0
ENSG00000286367	0	0	1	0	0	0	0	1
ENSG00000286381	0	0	0	0	0	0	0	0
ENSG00000286393	0	0	0	0	0	0	0	0
ENSG00000286406	0	0	0	0	0	0	0	0
ENSG00000286440	0	0	0	0	0	0	0	0
ENSG00000286485	0	0	0	0	0	0	0	0
ENSG00000286491	0	0	0	0	0	0	0	0
ENSG00000286508	0	0	0	0	0	0	0	0
ENSG00000286592	0	0	0	0	0	0	0	0
ENSG00000286659	0	0	0	0	0	0	0	0
ENSG00000286801	0	0	0	0	0	0	0	0
ENSG00000286941	0	0	0	0	0	0	0	0
ENSG00000286990	0	0	0	0	0	0	0	0
ENSG00000287034	0	0	0	0	0	0	0	0
ENSG00000287146	0	0	0	0	0	0	0	0
ENSG00000287219	0	0	0	0	0	0	0	0
ENSG00000287225	0	0	0	0	0	0	0	0
ENSG00000287236	0	0	0	0	0	0	0	0
ENSG00000287269	0	0	0	0	0	0	0	0
ENSG00000287285	0	0	0	0	0	0	0	0
ENSG00000287446	0	0	0	0	0	0	0	0
ENSG00000287652	0	0	0	0	0	0	0	0
ENSG00000287773	0	0	0	0	0	0	0	0
ENSG00000287817	0	0	0	0	0	0	0	0
ENSG00000287864	0	0	0	0	0	0	0	0
ENSG00000287967	0	0	0	0	0	0	0	0
ENSG00000288024	0	0	0	0	0	0	0	0
ENSG00000288106	0	0	0	0	0	0	0	0
ENSG00000288153	0	0	0	0	0	0	0	0
ENSG00000288262	0	0	0	0	0	0	0	0
