id	sample_01	sample_02	sample_03	sample_04	sample_05	sample_06	sample_07	sample_08
ENSG00000185721	189.768008144637	177.81485675662	144.370122332465	148.437781421406	213.334845326194	170.414262611017	186.983226635145	192.131364449364
ENSG00000185838	123.806864326144	134.134273382148	115.690779102044	100.267550282816	107.17066818855	125.095359231704	118.621191825331	150.888973686448
ENSG00000186575	59.9996861122627	52.8367831167007	94.5193940479314	91.3974579931358	429.89634758533	293.001265537959	345.882143648593	351.907175427539
ENSG00000186654	871.940866749089	692.734530621184	757.063132157927	716.981767248181	1022.86821222135	953.516544606139	985.351965094391	963.926085820639
ENSG00000186716	811.740224004869	757.918594312757	807.784445579654	818.742082590684	766.139552004714	814.567339171535	784.072774599646	702.01771602373
ENSG00000186732	332.034589537103	387.1353348227	264.648437872998	439.751324514376	435.877729607944	471.952860050099	443.162681608674	357.531657730207
ENSG00000186951	378.622812330754	465.852053834104	411.334246559237	368.044073810349	340.514325856026	398.797850865502	334.488105802756	385.215114857826
ENSG00000187860	468.565244772995	518.45387320012	483.318391458078	459.005323060546	474.521248017988	419.41769534382	415.319738742114	425.137819428824
ENSG00000188064	244.967234594738	204.459998602706	158.936285479209	202.275864010088	201.677592320614	170.228219882914	164.334355887929	215.401132764435
ENSG00000188130	148.426474811464	107.89982362498	137.693290221714	147.329390119017	194.71626598286	209.827164356618	160.30949631884	182.398004438969
ENSG00000188636	65.9615957727358	102.615880674979	155.251575480019	149.423382920444	115.17807071951	167.467954946537	132.700732116916	131.775542512257
ENSG00000188677	574.169820771769	598.169168039478	615.651631755125	629.545575694553	582.116249972818	527.212619672561	490.247802596586	575.628635705262
ENSG00000196576	168.737685246205	248.93780796805	149.563068991692	173.783096315708	110.052908382743	90.7231037080074	150.403662170979	161.440686888985
ENSG00000196588	2268.73133666568	2204.5045294174	2273.81460846109	2252.15431894172	1715.1095881496	1725.06810959632	1644.02084404347	1612.70604578452
ENSG00000197077	1258.0844674772	1245.91087667798	1245.79582128203	1145.09185303685	911.277446033017	1108.09405401426	1106.69105220579	1127.47644192195
ENSG00000198062	258.452477791489	250.62776552383	268.440078797059	230.456241945829	299.25752302954	271.265595761154	333.923578414723	230.491709689954
ENSG00000198089	1351.99157889776	1537.05776674785	1449.02861473248	1378.08243897174	1827.11446910848	1656.43757179948	1773.65461526932	1601.09088018869
ENSG00000198125	452.549934401094	441.27328659015	423.269052275431	435.948595629508	431.504766972124	432.310981319302	365.714789711163	410.227801196518
ENSG00000198951	341.987873516006	303.80518343513	290.719217023922	291.961223983796	226.354411390661	293.548487723718	304.602816134966	243.433330087077
ENSG00000205560	231.424946173248	249.414879751166	317.556933875967	262.668392811963	459.591596775384	419.941460993136	384.409473080089	498.635754785164
ENSG00000205643	218.058116868109	163.637643235223	191.248897132521	178.681041442955	163.167462904583	127.700221244195	141.193741507525	141.77432655805
ENSG00000205702	835.638748976243	869.080043982196	850.334440979849	839.584809848401	764.619138969281	724.475044966179	702.481650652077	798.446288113535
ENSG00000205704	45.6661619412622	53.8532685772898	57.3522495507096	69.7950458623764	17.0267923820474	58.1176410157478	26.1373420531494	31.183641325753
ENSG00000205856	129.060775109345	129.274100411066	139.619905625871	101.393480856359	142.423615636845	154.867181077578	151.002971757234	142.510730931498
ENSG00000206140	89.2331134556951	91.4081539485818	59.274448046025	35.3585897542937	68.5001355820172	117.101256007101	85.3710171265519	95.4861668219972
ENSG00000211639	79.167660661715	93.5945447212596	119.5952012356	98.2901339578755	90.1544907098287	79.7295785978119	91.4543272055103	54.324702867961
ENSG00000211655	65.9684766080097	99.6677498988131	73.1457899720899	91.4157834994955	96.1644884974489	89.5908060536104	80.4020748442964	58.3495688095125
ENSG00000211659	38.5665760315938	64.0783687660313	48.4324502814375	36.3694079413883	57.0985979041956	50.2072997225116	62.3099084832218	100.603721422838
ENSG00000211663	109.611568689307	85.4407644859044	128.494127114412	84.5286374887818	69.1202863058302	56.1137142203199	66.3300493105226	39.2359166838331
ENSG00000211669	71.0435735828692	60.0089305982796	64.24755143959	69.7900444377349	68.1174409195698	63.990315799417	54.2701659029042	65.3923092924678
ENSG00000211677	89.3086694815612	97.6025994413017	101.829704994466	106.159079129071	65.1081994241296	53.1744171342835	84.4303251076887	72.4286295356346
ENSG00000211685	46.6847613673635	65.0737234112017	67.2227321898302	85.5166496317564	66.1111497953912	94.5287001225719	77.393373353602	45.2683398398338
ENSG00000213923	435.935393468584	418.629998898417	474.802791055506	404.691401998274	317.738600501636	329.673462516713	286.034656256234	441.571689318408
ENSG00000215012	105.538495013778	142.239031729031	165.140512223557	164.169299615819	179.276889442547	154.662126701269	197.040773702883	223.314230772312
ENSG00000215193	178.228862747557	155.658957461516	157.844215545093	134.857329202937	209.525276303086	229.546656241572	216.930723623918	263.259785542598
ENSG00000217442	113.674972377769	128.211846151618	131.436472561028	144.489197382774	101.181997972918	140.741072816052	104.507271076891	107.650777626416
ENSG00000221890	425.20273809132	370.876553534409	363.890049456924	330.297633023939	319.502815851076	255.126477746432	301.584658235735	359.114847020937
ENSG00000239282	116.164077065476	130.93540438688	143.80117288681	147.521729096301	102.43060720156	199.896499588446	214.553814238733	102.694521558166
ENSG00000239900	894.09334793598	830.771148983472	872.068781404581	880.314155675062	770.359803174655	733.403953994405	708.208845038367	664.340708968856
ENSG00000241484	436.323504263743	561.653181922107	331.93414955558	433.477932772102	350.191152153593	238.256181487624	529.357962364903	309.523165138173
ENSG00000241878	38.5634479559425	37.6038692496503	34.6067980757709	29.4896525941414	68.1100051773669	41.3664321760209	41.2143507029641	58.3442103305633
ENSG00000241973	244.814418525758	260.418346996338	261.844834338152	250.330856753004	257.235188355619	292.720247072126	253.453603607797	208.249302703608
ENSG00000242114	103.291992469602	99.0550404222738	100.951370651257	89.9691059686973	96.008002110793	110.202910130782	90.3999527066959	147.002968694097
ENSG00000242247	171.797513172293	207.255191332788	240.053579514669	217.849906591778	309.293716733462	339.989903017623	247.447736106739	281.427874807867
ENSG00000242259	137.781698268121	112.670102734731	102.718905273248	128.884803548421	113.569950643156	173.621097214293	135.045626242931	131.491526918292
ENSG00000243156	573.650167192124	555.902412941817	534.289480269478	475.366787349359	598.02784128632	542.335997121537	641.296723391715	593.309200003213
ENSG00000243811	128.883941208424	86.3979639713677	99.8605176730537	126.805007911037	100.163990365571	97.5008729889106	135.70030783105	118.700134607842
ENSG00000244752	67.9932268186061	143.296771620116	144.36119426152	129.755254985082	125.201343456027	135.920864840245	112.586432380031	155.919655538405
ENSG00000248751	82.1959422183451	98.5556295380336	74.1603356103149	63.8949082076639	220.400494780225	128.053237516156	121.63561250645	203.189152940792
ENSG00000249590	62.7822229744519	63.1751597612814	61.460570553909	30.5514864548633	95.3343325151969	78.1110577287694	58.1759857635339	87.6199338328017
ENSG00000251322	1118.30292040291	946.912402989822	1043.25049693345	1070.53954953236	949.468341647818	914.17710672342	1007.31877273689	1024.02679607932
ENSG00000258555	235.432059926334	234.694734733702	170.08476105973	176.948894819973	177.273865547105	214.753591228585	224.184062039614	180.059682144663
ENSG00000273899	97.8633252551596	124.210164912773	102.021092571078	115.051360791009	124.021324376082	75.8975368006116	143.867006263826	126.507728625727
ENSG00000274602	0	0	0	0	1.1481683846896	1.73943509608064	0	0
ENSG00000275004	292.261059408367	321.060689734811	292.702114940764	335.218489821147	314.487590110069	314.245599432395	270.426884858383	409.409752601262
ENSG00000276950	162.370385616164	129.059349136001	140.408949088826	165.145015656687	145.233131963466	176.310460769613	161.845604910258	162.960372179725
ENSG00000277971	9.13342756314553	28.4586433669334	26.6958574576973	51.1155209109961	30.0487066611176	45.3049202412346	26.1358870438276	50.296416158452
ENSG00000278195	204.989864496571	224.552784527491	202.71205024329	249.690489293654	287.450472468186	245.279679505598	231.216353683692	207.220146508525
ENSG00000278558	85.9089634911079	58.4551428022424	76.6238622282126	77.1871134144674	62.5276564639837	101.084416489665	67.8637595969173	69.9627290621303
ENSG00000279159	1.01479093217227	1.01596963593529	0	0	1.00154043812878	1.97024655073002	0	0
ENSG00000279738	0	0	0	0	2.00308381898343	1.97024005769497	0	0
ENSG00000280007	1.01479141415302	0	0	0.983053334363156	0	0	1.00531489003928	1.0059192695018
ENSG00000284194	136.999697844605	148.363948145678	179.962135241246	161.213761903838	195.312243601618	138.88346416721	197.030652566078	166.983937515769
ENSG00000285025	36.5453141344675	28.8407755091291	39.0008940507696	37.9838572293666	39.2643859899492	40.9826782062409	56.7720482901469	44.7100841191379
ENSG00000285404	17.2516077740202	0	6.92189411567955	0	0	0	0	0
ENSG00000286070	568.693514054279	543.611107948194	653.376770437024	501.138845573161	654.28308560453	553.264508387722	652.091314279933	672.609347786368
ENSG00000286367	1.01481342880338	0	0.988800192907754	0	1.00160364394909	0	0	0
